Name,ISO3,Index Year,Womens Economic Freedom,Investment Freedom,Property Rights,Trade Freedom,Economic Freedom,Elections,Civil Liberties,Political Rights,Legislative Constraints on the Executive,Political Freedom,Bureaucracy,Corruption,Security,Clarity of the Law,Judicial Independence and Effectiveness,Legal Freedom,Freedom score,Freedom rank,Income,Health,Inequality,Environment,Minority Rights,Education,Productivity,Crime,Prosperity score,Prosperity rank
Romania,ROU,2022,100,73.6842105263158,67.9782903663501,88.3454734651405,82.5019935894516,95.122868744537,86.7200656767942,92.173017507724,71.2953367875647,86.3278221791549,47.5905035187002,42.9324514776398,75.1844346578751,44.1215518513054,74.0669904709026,56.7791863952846,75.203000721297,,75.4291743215112,80.8469251699008,72.4299065420561,69.4131369601114,72.2077600099169,56.4062008600483,45.2874249791294,99.4350282485876,71.4319446364077,
Russian Federation,RUS,2022,80.5555555555556,31.5789473684211,47.4898236092266,67.9500520291363,56.8935946405849,65.1989382513496,42.1631540601162,33.7796086508753,13.9896373056994,38.7828345670101,46.6376816279773,23.2194182888237,51.3239613106041,36.554064021242,54.8893352634413,42.5248921024177,46.0671071033376,,73.6602932282561,75.2199071070864,69.6261682242991,82.6166403821882,59.8363703979174,71.0071183267892,30.8451021020016,98.2485875706215,70.1325234173949,
Rwanda,RWA,2022,77.7777777777778,63.1578947368421,62.2795115332429,73.4651404786681,69.1700811316327,60.8386417077756,26.87762348169,27.9093717816684,38.6528497409326,38.5696216780166,55.6053308424027,57.4936360824013,67.8430459172828,53.5624723410532,29.2161398673936,52.7441250101067,53.494609273252,,28.4095728980562,71.4688196918775,51.6355140186916,75.2048355725104,67.0633444898971,16.9300245773772,15.6559847367647,96.4406779661017,52.8510967439096,
Saint Vincent and the Grenadines,VCT,2022,56.9444444444444,73.6842105263158,,0,43.5428849902534,,,,,,,56.575202300509,64.3695343134293,80.2133899246058,,67.0527088461814,55.2977969182174,,59.4432522573737,77.682120139863,,101.857504142864,61.980909879757,55.8738155933877,,100.056497175141,76.1490165313977,
Sao Tome and Principe,STP,2022,81.9444444444444,63.1578947368421,,0,48.3674463937622,87.5215819169747,94.0408081875196,87.9505664263645,91.6062176165802,90.2797935368598,,,,63.2541672813098,71.2236791385682,67.238923209939,68.6287210468537,,38.8261491986331,73.8093059525485,58.6448598130841,101.857504142864,61.980909879757,28.8265259152117,,100.056497175141,66.2859645824628,
Saudi Arabia,SAU,2022,66.6666666666667,47.3684210526316,70.2849389416554,66.9094693028096,62.8073739909408,1.50806032241289,20.6420749946922,6.59114315139031,2.90155440414508,7.91070821816012,60.4268289552588,50.8134916823968,52.5708679298036,32.0843782268771,28.2080102328446,44.8207154054362,38.512932538179,148,82.2708960967465,82.5758641394478,46.4953271028037,83.4749982817784,26.3294905169208,64.2687882200557,43.4540936505484,98.4745762711864,65.918004284936,
Senegal,SEN,2022,44.4444444444444,63.1578947368421,37.0420624151967,62.2268470343392,51.7178121577056,93.3453407031924,88.0206308461288,90.216271884655,72.3316062176165,85.9784624128982,51.463647406488,45.1341080612074,60.9592947640872,76.7517332939962,71.7814720893693,61.2180511230296,66.3047752312111,66,35.8481534643914,69.3858989048688,64.7196261682243,71.8199165300968,79.5462997396801,8.60108450845085,24.3787538531586,99.0395480225989,56.6674101489337,
Serbia,SRB,2022,100,73.6842105263158,52.6458616010855,70.0312174817898,74.0903224022978,68.0500431770056,80.161735699012,58.1874356333676,33.8860103626942,60.0713062180199,51.2216059797735,33.8058726900446,61.6745454334372,53.931258297684,57.1202652903251,51.5507095382529,61.9041127195235,,67.4008077696798,80.6147611692508,73.1308411214953,49.115472255241,82.5585719598364,57.5765912879974,29.8417867805389,99.2655367231638,67.4380461334004,
Seychelles,SYC,2022,75,57.8947368421053,56.7164179104478,78.1477627471384,66.9397293749229,87.3720561791063,81.7277725596661,81.3594232749742,76.580310880829,81.7598907236439,69.558346715729,81.1278304568167,79.8022806788758,82.1507596990706,93.2256194571512,81.1729674015287,76.6241958333651,,73.1307371480164,86.2276673026139,78.7383177570093,89.1012960155301,77.9719846287343,50.3175733423902,,96.6666666666667,78.8791775515658,
Sierra Leone,SLE,2022,52.7777777777778,63.1578947368421,39.8914518317503,59.0010405827263,53.7070412322741,83.1003671757812,84.3058799256582,88.053553038105,75.0259067357512,82.6214267188239,27.3935998697493,33.9439227396496,61.0606171577543,61.02670010326,68.6177785855972,50.4085236912021,62.2456638807667,,22.6942654951004,44.8481214973395,70.3271028037383,60.6647039483588,80.9470683029627,14.8298359621484,23.4384756167333,99.0395480225989,52.0986402061225,
Singapore,SGP,2022,81.9444444444444,89.4736842105263,90.3663500678426,89.5941727367326,87.8446628648865,77.2511974440477,84.440420545873,45.3141091658084,53.8860103626942,65.2229343796058,97.2409342163066,93.427633875889,94.6246261097595,79.1414662929634,83.5636259884419,89.5996572966721,80.8890848470548,,97.6731272948413,98.373031101327,46.4953271028037,93.0305740137541,72.96392711045,69.4552094124208,39.4819034927502,99.6045197740113,77.1347024127948,
Slovakia,SVK,2022,87.5,78.9473684210526,63.6363636363636,78.9802289281998,77.265990246404,97.1919140190126,87.7624086170727,95.1596292481977,95.3367875647668,93.8626848622624,61.1015376085453,49.1743863265439,75.7218926389321,62.5903525593745,85.2971263445017,66.7770590955795,79.3019114014153,,75.8011062300631,85.5357275359706,99.5327102803738,77.9232325644707,74.6250154952275,66.0094079280952,34.4359058829802,98.9830508474576,76.6057695955798,
Slovenia,SVN,2022,93.0555555555556,73.6842105263158,67.0284938941655,77.4193548387097,77.7969037036866,94.2287965074834,91.8926374834098,74.9742533470649,89.1191709844559,87.5537145806035,74.4106241350539,60.2363725254212,79.7807041584745,43.2512169936568,74.3612959394906,66.4080427504194,77.2528870115698,,80.0932238363942,92.377737202187,96.7289719626168,85.3541805654085,82.8064955993554,79.7917730455378,35.7493060035754,99.7175141242938,81.5774002924211,
South Africa,ZAF,2022,94.4444444444444,47.3684210526316,58.6160108548168,60.3537981269511,65.195668619711,91.4917853046441,77.1638584984923,89.5983522142121,80.6217616580311,84.7189394188449,49.8912852490348,44.3041190879794,50.0862203982365,58.2091753946009,80.6611906461039,56.6303981551911,68.8483353979157,,60.0282917045399,62.2300581365972,6.54205607476635,82.3150858304078,90.2442047849262,54.5270147700625,30.3001926107744,79.4915254237289,58.2098036669754,
South Korea,KOR,2022,73.6111111111111,63.1578947368421,68.1139755766621,74.5057232049948,69.8471761574025,98.9219710632397,93.9984702919873,93.0998970133883,95.9585492227979,95.4947218978533,79.0864458353389,61.1649167000068,77.8071941252779,77.0320106210355,85.492054691019,76.1165243945356,80.4861408165972,,81.871693219762,97.7812405114345,80.3738317757009,86.0929395559136,94.7068302962687,72.9075150738242,34.060943338104,98.9265536723164,80.8401934304155,
South Sudan,SSD,2022,61.1111111111111,0,,0,20.3703703703704,40.5616224648985,29.5661629683262,15.653964984552,19.2746113989637,26.2640904541851,1.38850962933554,2.26280163307517,17.7748724277219,16.7576338693021,14.8923662318317,10.6152367582533,19.0832325276029,,,50.5014970025807,50.7009345794392,66.2057389139546,64.0882608156688,10.5267953041103,,93.4463276836158,55.9115923832282,
Spain,ESP,2022,100,89.4736842105263,77.6119402985074,84.1831425598335,87.8171917672168,95.3293227980385,96.1134397897712,95.6745623069,85.2849740932642,93.1005747469935,69.6747827260386,60.7485631720051,76.1161688837057,73.8456999557456,92.6813684442042,74.6133166363398,85.17702771685,,79.2288980958768,95.7418390939596,73.5981308411215,92.5317510105577,77.7240609892153,66.947606472642,48.6016158954286,99.774011299435,79.2684892122796,
Sri Lanka,LKA,2022,51.3888888888889,42.1052631578947,45.5902306648575,56.6077003121748,48.923020755954,87.9461075099538,61.3520744314273,61.8949536560247,30.9844559585491,60.5443978889887,48.5463307952211,36.1528066283094,57.9550442776651,41.1565127599941,76.1500152325743,51.9921419387528,53.8198535278985,,59.6584395527956,86.0548644503655,61.9158878504673,78.3383180446508,68.1790008677327,53.7873106507454,40.1562173454104,97.0056497175141,68.1369610599602,
St. Lucia,LCA,2022,76.3888888888889,0,,0,25.462962962963,,,,,,48.3901971068601,57.1993844977732,81.6828870110794,,,62.4241562052376,43.9435595841003,,59.5614358187799,84.5598648532383,34.1121495327103,101.857504142864,61.980909879757,,,100.056497175141,73.6880602337484,
Sudan,SDN,2022,5.55555555555556,5.26315789473684,14.9253731343284,57.4401664932362,20.7960632694642,39.5995839833593,19.072887634438,39.4438722966014,33.160621761658,32.8192414190142,16.668530301256,14.3242777513735,25.2137745742013,27.8212125682254,36.4026987666692,24.0860987923451,25.9004678269412,,37.8745048603666,64.3783035002593,73.8317757009346,76.7249712986307,52.0639642989959,10.0325314582445,37.3460495975777,98.4745762711864,56.3408346232745,
Suriname,SUR,2022,81.9444444444444,42.1052631578947,39.6200814111262,63.9958376690947,56.91640667064,95.2018729178752,89.8853323636635,88.8774459320288,87.7720207253885,90.434167984739,37.0205091071593,34.7369042651836,71.9831959949614,49.3583124354625,75.1178333877621,53.6433510381058,66.9979752311616,,62.6468591470149,76.084467636566,18.4579439252336,82.4101363166072,89.7483575058882,44.6439476700018,,93.8983050847458,66.8414310408653,
Sweden,SWE,2022,100,89.4736842105263,85.4816824966079,84.5993756503642,89.8886855893746,98.7174664291535,97.9261958745517,98.4552008238929,100,98.7747157818995,84.1337607225198,92.4861650263581,85.3281857661774,100,93.5068270339406,91.0909877097992,93.2514630270244,,85.1947684036928,95.8784061531655,85.2803738317757,99.1565517500147,95.0415272096194,86.4983983227531,47.0135988073057,99.4915254237288,86.694393737757,
Switzerland,CHE,2022,94.4444444444444,89.4736842105263,96.472184531886,79.3964620187305,89.9466938013968,97.6339316997199,94.7181410741101,99.2790937178166,92.4352331606216,96.0165999130671,91.9246863458982,89.2717896492806,87.3004286509641,89.5264788316861,93.8160482759155,90.3678863507489,92.1103933550709,,90.3935753724799,97.1712409803149,76.4018691588785,95.1858880739575,82.1866865005578,80.7330478774939,53.9820002002044,99.774011299435,84.4785399329153,
Syria,SYR,2022,25,0,18.7245590230665,25.3902185223725,17.2786943863598,51.1180447217888,14.0897074992774,2.98661174047374,9.63730569948181,19.4579174152555,14.5710270908256,3.07465866012477,10.4657576554287,27.0836406549638,14.7827019740917,13.9955572070869,16.9107230029007,171,,79.5354717003465,66.1214953271028,75.0397375408572,41.0685508863271,15.8738880704705,,98.2485875706215,62.6479551826209,
Taiwan,TWN,2022,94.4444444444444,73.6842105263158,75.033921302578,65.6607700312175,77.2058365761389,93.9427850670257,94.2831670135576,92.9969104016478,81.8652849740932,90.7720368640811,80.3957636252916,71.3622659156515,80.1891435020472,74.8783006343118,79.6386842538735,77.2928315862351,81.756901675485,28,88.9878852281395,,74.0654205607477,82.5426256420381,94.2109830172307,,47.4182928275287,99.2090395480226,81.0723744706179,
Tajikistan,TJK,2022,80.5555555555556,26.3157894736842,42.3337856173677,67.1175858480749,54.0806791236706,57.3862447912303,29.6805675304895,15.653964984552,2.38341968911917,26.2760492488477,38.110358866594,13.2152158623685,52.0855150913634,16.7723853075674,17.6883125843239,27.5743575424434,35.9770286383206,156,38.1759363665553,75.1493929821831,74.2990654205607,73.2578999012598,28.3872567249287,46.2913716766254,12.8713811049484,97.5141242937853,55.7433035588558,
Tanzania,TZA,2022,77.7777777777778,57.8947368421053,51.0176390773406,62.6430801248699,62.3333084555234,73.1621469114083,69.5361966191392,60.6591143151389,73.7823834196891,69.2849603163439,37.2929917153416,35.6836196772727,55.5450070478794,56.7192801298126,74.6930712181174,51.9867939576847,61.2016875765173,,31.3285128148704,64.9102321958664,59.1121495327103,72.6578157906327,71.7491012768067,20.1621968856021,16.4148118974238,94.7457627118644,53.8850728882221,
Thailand,THA,2022,70.8333333333333,57.8947368421053,45.1831750339213,67.3257023933403,60.309236900675,41.4330789077561,34.9536008219238,37.0751802265705,36.8135508549223,37.5688527027932,55.4390637937521,33.3533265304426,53.3417756794444,25.6084968284407,54.3932922638342,44.4271910191828,47.4350935408837,,65.1957826896741,86.4281477455283,71.9626168224299,80.6246055653019,80.9718606669145,48.4519459849378,24.8572923718842,95.6497175141243,69.2677461700994,
Togo,TGO,2022,77.7777777777778,63.1578947368421,47.0827679782904,57.0239334027055,61.2605934739039,74.8568362187375,74.8424613729555,57.1575695159629,37.3056994818652,61.0406416473803,36.9766741725425,28.5323464919002,48.1578473982099,57.6043664257265,22.3308311381476,38.7204131253054,53.6738827488632,,27.5673873867489,56.5580184665978,54.6728971962617,70.9980748108401,78.3438700880129,22.3731747614951,11.5400225301214,94.3502824858757,52.0504659657442,
Trinidad and Tobago,TTO,2022,63.8888888888889,63.1578947368421,49.932157394844,68.4703433922997,61.3623211032187,93.4238180064183,88.1304584875204,94.1297631307929,85.0777202072539,90.1904399579963,54.2006281882758,37.450992692137,67.5276915976064,60.9381914736686,81.0490519574249,60.2333111818225,70.5953574143458,,71.2418655707421,79.4925441214027,62.6168224299065,78.4359262449953,91.843312259824,59.3726487100749,64.4968040546704,85.0847457627119,74.073083644291,
Tunisia,TUN,2022,45.8333333333333,47.3684210526316,46.8113975576662,59.3132154006244,49.8315918360639,83.5786177141108,77.1033989184885,87.4356333676621,95.9585492227979,86.0190498057648,46.8229805457572,38.5526652578662,50.3054056961483,51.3350051630033,79.9287456355544,53.3889604596659,63.0798673671649,78,56.0986862203211,85.5826610819845,77.1028037383178,78.160807477084,66.31957357134,40.0770475557867,44.149889270329,99.5480225988701,68.3799364392541,
Turkey,TUR,2022,87.5,73.6842105263158,43.5549525101764,72.0083246618106,69.1868719245757,65.2389276928726,41.3083330592676,25.6436663233779,23.2124352331606,38.8508405771697,,,,18.1590205044992,27.4947748832657,22.8268976938824,43.6215367318759,,75.659795270118,87.5181349674038,55.8411214953271,82.0880055514367,52.1879261187554,55.6478529362277,50.9981006936445,98.2485875706215,69.7736905754418,
Turkmenistan,TKM,2022,,10.5263157894737,,0,5.26315789473684,52.3750514356946,26.5472218392243,4.22245108135942,4.4559585492228,21.9001707263753,31.2138385013542,11.3574409579516,57.9329361583356,20.8290308305059,24.1401171721321,29.0946727240559,18.752667115056,,63.0684893349244,69.5725405524503,58.411214953271,76.0083274314599,34.5853477129044,52.2439847918859,,96.6101694915254,64.3571534669173,
Uganda,UGA,2022,59.7222222222222,57.8947368421053,39.7557666214383,72.1123829344433,57.3712771550523,68.9498365912347,31.8772183695142,47.3738414006179,66.6321243523315,53.7082551784246,38.5552586398042,20.9778194978148,46.9867983168696,50.228647293111,61.2976860695365,43.6092419634272,51.5629247656347,,27.7001061817415,60.9870247637049,53.9719626168224,101.857504142864,61.980909879757,16.3892249975365,,94.68926554,59.6537140174894,
Ukraine,UKR,2022,66.6666666666667,36.8421052631579,44.640434192673,65.4526534859521,53.4004649021124,84.4420787976402,74.2050421295582,71.987641606591,59.8963730569948,72.632783897696,41.8622452160125,26.2776949779437,42.1445427260841,34.5626198554358,34.9671367621121,35.9628479075176,53.998698902442,,59.7761384207003,74.933116282754,93.9252336448598,63.714387732384,69.5425808850874,58.560682649373,20.954306251711,95.9887005649718,67.1743933039802,
United Arab Emirates,ARE,2022,72.2222222222222,52.6315789473684,73.4056987788331,82.8303850156087,70.2724712410081,21.8550928055359,50.3348911967645,7.72399588053552,8.39378238341969,22.0769405665639,78.930902834395,70.7262923551119,77.5384838402735,68.4909278654668,35.1076025189611,66.1588418828416,52.8360845634712,,88.3775999643697,87.8764869307602,92.9906542056075,88.6144400644705,70.2863518036445,70.3357814145473,,98.5310734463277,85.2874839756753,
United Kingdom,GBR,2022,94.4444444444444,84.2105263157895,83.0393487109905,80.3329864724246,85.5068264859122,96.7978942055351,84.0824405460489,96.2924819773429,95.0259067357512,93.0496808661695,76.4875458768245,81.9783007675932,75.3683823687183,73.0343708511579,84.4257724275048,78.2588744583598,85.6051272701472,,82.5621142158191,93.0696769688304,71.7289719626168,93.716836048878,79.583488285608,81.9334912300616,44.2369214744552,99.9435028248588,80.846875376391,
United States of America,USA,2022,87.5,89.4736842105263,80.4613297150611,80.8532778355879,84.5720729402938,93.7803246679006,88.0852718107316,97.2193614830071,86.8393782383419,91.4810840499953,77.6550277919499,67.7240979665296,64.492505210122,80.9706446378522,92.7698992659256,76.7224349744759,84.2585306549217,,88.31195097982,86.3096075381375,56.7757009345794,95.1698528775424,86.4137845543572,78.626729117958,58.6390307200846,96.8361581920904,80.8853518643212,
Uruguay,URY,2022,87.5,78.9473684210526,58.0732700135685,78.4599375650364,75.7451439999144,95.5743437437598,91.601585243706,94.3357363542739,88.8082901554403,92.579988874295,67.4740934827468,80.7150500129614,85.5767206348795,67.9451246496532,90.9023758194623,78.5226729199407,82.2826019313834,,69.6713282095403,87.757036276308,59.8130841121495,93.1685036228894,88.508739308293,53.1109788175769,39.6271937170675,96.7231638418079,73.5475034882041,
Uzbekistan,UZB,2022,68.0555555555556,52.6315789473684,,0,40.229044834308,61.6603205161641,51.8072221709399,26.0556127703398,6.73575129533679,36.5647266881951,46.2131674462233,25.3310619797283,59.5370419581319,39.9616462605103,22.2138399079754,38.6513515105138,38.4817076776723,149,50.4985961009522,76.1703227944535,71.2616822429907,69.3124524523927,59.3777116648072,52.1211763883706,,97.5141242937853,68.0365808482503,
Vanuatu,VUT,2022,34.7222222222222,68.4210526315789,,0,34.3810916179337,94.1073266030945,87.0456329725481,93.8208032955716,81.2435233160621,89.0543215468191,38.7967883717024,43.3967779683059,80.4130063878037,59.0942616905147,91.6245137366673,62.6650696309988,62.0334942652505,,32.3585572813096,73.8839626115811,78.2710280373832,50.4284000735672,85.4096938143052,28.2637905502386,,99.3785310734463,63.9991376345473,
Venezuela,VEN,2022,87.5,0,12.0759837177748,62.7471383975026,40.5807805288193,62.2644297869179,43.365548009603,24.3048403707518,10.1554404145077,35.0225646454451,12.272857616769,7.10026717079437,33.4944808204536,22.7319663667207,8.63993515957901,16.8479014268633,30.8170822003759,,,76.577201586181,49.0654205607477,85.4878731465982,68.4269245072518,49.9570101644779,0,67.1751412429379,56.6699387440278,
Vietnam,VNM,2022,94.4444444444444,42.1052631578947,47.6255088195387,63.7877211238293,61.9907343864268,66.3023886710281,52.378589656616,11.6374871266735,42.6943005181346,43.253191493113,55.9495699013316,37.2676163741791,62.0718608733316,35.3149432069626,24.5467938082855,43.0301568328181,49.4246942374526,121,56.0338406715814,82.9734108487962,70.3271028037383,74.7629239666306,44.663443659353,37.8584296423074,,99.0960451977401,66.5307423985925,
Yemen,YEM,2022,13.8888888888889,52.6315789473684,15.1967435549525,55.9833506763788,34.4251405168971,28.4451378055122,10.7213809681844,19.4644696189495,5.90673575129534,16.1344310359853,2.99097950336053,6.05100369881638,11.992504949904,20.8437822687712,7.82663931315793,9.940981946802,20.1668511665615,167,,65.5933406260144,67.9906542056075,77.3681781774611,25.7840585099789,9.59238800522101,,97.5706214689266,57.3165401655349,
Zambia,ZMB,2022,70.8333333333333,57.8947368421053,45.0474898236092,70.7596253902185,61.1337963473166,74.6567908025338,62.4985192089538,69.0010298661173,79.3782383419688,71.3836445548934,33.496035885437,26.5801116660311,65.6113890912907,53.6362295323794,60.8167013698788,48.0280935090034,60.1818448037378,89,35.1421048525144,61.8847710885716,20.3271028037383,78.2420951274511,80.612371389612,27.2124953457956,12.4755355620973,92.8248587570621,51.0901668658553,
Zimbabwe,ZWE,2022,76.3888888888889,26.3157894736842,31.7503392130258,57.9604578563996,48.1038688579996,68.6802510641458,33.0070528453967,38.0020597322347,72.8497409326425,53.1347761436049,24.7600226178581,15.0508221158515,43.6030426140079,23.7793184835521,43.9052992775824,30.2197010217704,43.8194486744583,136,28.0478110362488,57.3008522239719,36.214953271028,71.1263943182487,78.4182471798685,36.8197757032946,18.4546150902295,93.8418079096045,52.5280570915618,
